sample_idx,x1,x2,th,v
46,-0.358468307857481,-1.85380132860762,2.23600252444098,0.912207976557257
47,1.71879060937029,0.0975610773103202,3.21061928032863,0.365536636888741
51,1.57023599395991,1.44714248405407,3.26261395992911,0.408850617855392
52,0.157368967662603,1.78446184853453,3.62466595259936,0.756256138794503
53,1.58436519969397,-0.917021307425785,2.22035693018273,0.861043926690916
55,-0.649539314385488,-1.5835656720617,3.76038160447006,0.487886698461967
56,1.77163881565008,1.19966434149276,4.03627178655856,0.386980136489025
57,-0.545481590482824,-1.60223442896262,4.17304768851974,0.735027276379442
58,1.88712833088384,-1.02731123600218,4.03590138952759,0.719564516642923
59,1.84978917976844,0.889067727422637,3.22527867155508,0.437097598318109
63,-0.885414143053554,-1.65796587658213,3.57878652619323,0.673212085709269
64,1.63306354386661,-1.16845497941589,2.17012922626493,0.406543749923163
66,-1.42042051163511,-1.27425825964081,2.64545678019255,0.468666005405709
68,-1.031778913954,1.5706868443079,4.05675497809844,0.645201324507421
71,0.363571772752967,-1.43954729693419,3.80645776830989,0.449188083952183
73,0.0483722331971239,1.57820890757637,3.91244878275389,0.780592252555159
74,1.74691995494694,0.533912879304589,2.45782399672609,0.382570045639618
76,-1.54610591503764,1.3397209471972,4.13770832891904,0.844036623767339
77,1.50935741352392,0.102760729210743,3.8169943666826,0.359564894036871
78,0.220803246397849,1.657195226242,3.11449519972981,0.406348393829055
79,0.118602313424026,-1.52899566843944,3.36412828603033,0.587266846612827
80,-1.6275889287764,-0.903779117251176,2.46057626703655,0.59834033682221
81,1.58886303181331,0.216712010063174,3.14696703156719,0.587534331169004
82,1.60167222865332,0.605681553407457,2.92935299526477,0.785711631344383
84,0.903822715480957,-1.45245747972477,2.14845543389163,0.333401407585385
86,1.54834569706047,1.49556031025006,4.11153867514644,0.151882823979122
88,-1.35348514362154,-1.2985148855062,2.74746128437415,0.601937943625039
91,0.654007076432223,-1.81213613289978,2.54686441377123,0.663610889278957
92,0.194935157466344,-1.66880532829949,2.41279521022788,0.994463550009728
93,0.273234413341886,1.74731895729903,2.34862312502382,0.967625962448962
94,-1.62530092868763,0.930288388841001,2.72957308613634,0.918509149843518
95,-0.939190529273098,-1.87526745975486,3.54405442650329,0.580047965888826
97,-0.427609101332958,-1.794296746063,4.18187211167358,0.811458814847396
99,0.307615538505436,-1.57360698746491,3.1982281631679,0.949637884442858
100,-0.0299292247245444,-1.69944887305676,2.98678205482431,0.233916372464604
101,-1.2915572823718,1.2764092706968,2.96174642784509,0.437796917127642
102,1.76183433741166,1.19766351587592,3.82758641791323,0.357205199973283
103,1.81571430801035,0.778785883417707,3.63087346808621,0.282900781977479
104,1.65945756088179,-0.911419451080149,3.70562350388274,0.785618372239927
106,-0.287263406730743,1.66925430184897,2.13459131297518,0.619551126309818
107,1.40454668606743,1.49178334350563,2.11978079344458,0.616176056310016
109,1.74461909664312,0.76910625807141,4.10412772663006,0.86856577025988
111,0.0733186094549469,-1.84229275452598,3.11696494855849,0.559389240103809
112,1.50949228771182,0.822300690062754,2.40865629084891,0.663933259983889
113,0.963074471016818,1.70099326966266,2.77439477353671,0.933744346057078
114,-0.562035395120979,1.66195319035217,2.88165368584947,0.718949838187505
115,-0.825632622942027,-1.8642160856568,2.92058428824057,0.750436261928406
117,0.0453695954437512,1.77706595645374,3.74248170062291,0.823993486911554
118,1.1931807158671,1.44817060395725,3.53562106060763,0.289634467480483
120,0.313120563984696,-1.69218719348316,3.47534272780473,0.764082566705377
121,-1.85623090481303,0.785155103512559,3.96912531459423,0.850730137300608
122,-0.853834991486862,-1.73857463680423,2.23399080970802,0.778085130031272
123,-1.85060724500314,1.16289265935585,3.63887277594283,0.789504339516028
124,-1.49175794939246,1.54391099294475,2.18167462131735,0.179744242572711
126,0.491561903276001,1.48039549560372,2.24363484403732,0.466395840213065
128,0.162540486440426,1.75627079405158,2.83424312227342,0.8274116890083
132,-1.30682271971662,-1.55810354747442,3.70545229587286,0.352904049017842
133,0.640789506870925,-1.83162724145455,3.3824752505621,0.389346131123094
135,-1.00907604199537,1.7998447358009,2.7076801419325,0.683035701391476
136,1.03138444185748,-1.64235599075096,3.35497295594814,0.899793172238859
137,-1.53570943797234,1.51647323024866,3.66115590562211,0.504414767835678
140,-1.60866335739599,-1.07331319446623,2.56482893976001,0.742557369255931
141,-0.0335364995326706,1.7709270965405,2.87385989439073,0.840281314945777
142,-1.81878396091182,-1.25424695142298,2.50797632922303,0.547025880536152
143,0.0125450343203508,-1.76862929374641,2.69319688151666,0.666601927202563
144,0.63477452647578,1.5351435398537,3.89844420412522,0.77378071071358
145,-1.34826229167428,1.71100913278085,3.86733058745173,0.385828115735005
146,1.76092096569983,0.784082472215169,3.8578727477883,0.736278838710145
147,1.7658592351061,0.371759739366813,4.15668258232811,0.384643134756376
148,1.62140256782425,1.50984345052152,2.43958244525877,0.343353957746073
150,-1.59688799449029,1.55499231947591,3.80716069205458,0.810039224598406
151,-1.62222815697629,1.4485104690618,3.15385050504391,0.490435677618877
152,1.37950124387782,-1.65205296035436,3.33081641399918,0.180360572073016
156,1.21392372153939,-1.6954765620388,3.06107881629098,0.699746872220386
158,1.43365100737205,1.18970408642771,3.38451201256358,0.961119833935858
159,1.00348427116599,1.40232691637697,2.83871080251473,0.489456222417734
160,1.01817149633873,1.46917680383921,3.73596477711543,0.511929644643365
161,-1.58750452465627,0.833451906860139,3.25516439920774,0.287994451604647
162,1.61021162671827,1.34805331345469,2.10534797938488,0.431836453778316
163,1.5820929139848,1.01086655823056,2.5184693959331,0.474853988713491
164,1.62152790567705,1.48737411098093,2.77911907846916,0.290794649228792
165,1.80242858775022,-0.659524582963432,4.18111285946587,0.294166611258809
170,0.80387652583648,1.7489139489458,3.780360120805,0.117394867825841
171,-1.70894797454323,0.751542889203253,2.65950629715393,0.211931559100459
172,1.28744023716142,-1.72865176357931,3.82237454630671,0.472278407426772
173,-1.6746048774324,0.832688354581126,2.25578558481099,0.463860772529382
175,1.25119826903001,-1.81703186474995,3.74606642207707,0.967149316798829
178,-1.66599713320532,-1.47965503947747,3.00340313725156,0.795629333688504
179,0.23361699894322,-1.90165233416479,2.55644369568096,0.978412440951292
183,-1.77478689727265,-0.905493334873336,3.42680185929153,0.115797127029966
184,1.84869019389817,0.774728903125955,3.29212158644589,0.101218263143921
185,-0.857151654872557,-1.67047581753663,2.48076126346414,0.681812867474137
188,0.51759455254105,1.57639681471654,2.48416500047887,0.772699965937025
189,0.510232320336254,-1.87546366846195,3.10592274269713,0.962010820889384
190,1.60463204196396,-0.525894625104955,2.26320651805159,0.806670588833568
191,1.56105513556367,-1.25789793718752,3.62227356363831,0.168044536555076
192,-0.177372988857148,1.47449267182244,3.69768156885899,0.429112673435234
194,0.334624447403488,-1.47502048927045,4.09792407966811,0.620468559478325
196,-0.761889534854689,-1.53076724415042,3.99245025735785,0.33391448131855
197,1.25518007882779,-1.4992568311898,2.61704344117883,0.410672987644789
198,1.64370873797537,-1.19790109319865,3.03632802577269,0.522989441342143
199,1.73091393341605,-0.758552164305705,3.99283326530349,0.667829611206247
200,1.46425555800163,-0.179119403672795,2.38602992569281,0.502906082869377
203,1.87965759125841,1.1194039555734,4.05647147868724,0.826268941795594
205,-0.125227360820119,-1.5802792863273,2.63926830563355,0.489534401988522
210,1.77906291952971,0.0708465735388457,2.82639953634704,0.317779417285341
211,1.39858956270965,-1.64853400342067,2.33335675546619,0.96456427796188
212,-0.197823458759626,-1.86718756483453,2.56629777696933,0.956286829325649
213,-1.48336233939402,-1.68568601137992,2.62001844876829,0.995337364569356
214,1.81620410903489,-0.412306895193616,3.87592120795268,0.740550525171444
216,0.686292782371198,-1.5817286386624,3.57688146333323,0.660108938155522
217,0.0806540044479735,-1.87365542069743,3.05425772143447,0.813335604659545
218,1.40872600127416,1.74484898497476,3.10954063230653,0.917108914401657
219,0.207627355097942,-1.79211486539411,2.44159248741264,0.949331433538199
220,1.50661441063338,0.836242077803666,3.87457935757713,0.569313674849325
223,0.816319072396894,-1.6795406144613,2.22481959036303,0.322606284237175
224,-1.14814335396436,1.57926662424211,3.16777813994132,0.676553665193999
226,-0.606978131906799,-1.75859166403774,2.78599591699651,0.421326409573011
228,-0.413828870714919,1.48713426636881,2.52349743954653,0.670927319984518
229,1.79808249463057,-0.652416832915573,3.91773029205873,0.863237880641336
230,-1.41170607628385,-1.2715283372452,2.59452871798074,0.755975298042952
231,1.70635050064598,1.15879402856992,3.03946857485297,0.18585934958189
235,-1.69654668756534,-1.20183019628342,2.31529870301365,0.993929513880668
237,-1.48781664416891,-1.7112063640833,3.81620393561627,0.784907131145853
239,-1.27247966240342,1.47309002163352,2.52116257642223,0.926583788930868
240,1.58715363962405,0.970826084799924,2.69577543551671,0.619410327434489
241,-1.32425974771134,1.46812598448979,4.01095525991356,0.690967966337088
242,-1.64518986497178,0.901030641660546,3.55188280724568,0.926415178007893
243,-0.156884927869097,1.49369295232664,2.75781920746928,0.555362116961439
244,-1.17466512637683,1.60280745604503,3.88966714012442,0.298767504666708
245,1.49431449642711,0.932452089661124,3.46474221951494,0.492952770791889
246,1.68348960212725,-1.47372925949096,2.41296156822695,0.622079951202509
247,-1.75568816058054,0.863299858728354,3.0166063132929,0.565028546703641
248,-0.892489407411185,1.63613008266256,3.38307227261159,0.782898628381593
250,-0.52434544172091,1.48299960509005,3.49328347667798,0.528702159970989
